file,loc,blank,comment,cc
src/transformers/models/mobilevit/modeling_mobilevit.py,714,185,99,186
src/transformers/models/siglip2/modeling_siglip2.py,714,215,267,157
tests/test_pipeline_mixin.py,712,137,127,152
src/transformers/models/layoutlm/modeling_layoutlm.py,711,191,242,177
tests/pipelines/test_pipelines_common.py,711,196,86,104
src/transformers/models/mpnet/modeling_mpnet.py,710,165,92,194
tests/models/qwen3_omni_moe/test_modeling_qwen3_omni_moe.py,707,119,52,59
src/transformers/models/qwen2_5_vl/modular_qwen2_5_vl.py,706,134,200,150
src/transformers/models/biogpt/modeling_biogpt.py,703,132,132,195
tests/models/idefics/test_modeling_idefics.py,703,133,65,92
src/transformers/models/markuplm/modeling_markuplm.py,701,188,162,183
src/transformers/generation/candidate_generator.py,700,186,379,192
src/transformers/generation/configuration_utils.py,697,194,587,179
src/transformers/generation/continuous_batching/continuous_api.py,697,143,207,186
examples/pytorch/language-modeling/run_fim_no_trainer.py,694,89,132,86
src/transformers/models/eomt/modeling_eomt.py,691,219,316,168
tests/models/llama/test_tokenization_llama.py,691,154,70,68
tests/models/hubert/test_modeling_hubert.py,690,189,56,125
tests/models/kosmos2/test_modeling_kosmos2.py,687,146,76,89
src/transformers/models/mamba2/modeling_mamba2.py,686,162,211,154
tests/models/omdet_turbo/test_modeling_omdet_turbo.py,685,143,62,70
tests/models/lxmert/test_modeling_lxmert.py,684,87,22,61
src/transformers/models/blip/modeling_blip_text.py,682,141,145,195
src/transformers/models/gpt_bigcode/modeling_gpt_bigcode.py,682,134,115,179
tests/models/pegasus_x/test_modeling_pegasus_x.py,681,149,49,85
src/transformers/models/dia/modeling_dia.py,680,145,133,151
tests/models/qwen2_5_omni/test_modeling_qwen2_5_omni.py,678,112,52,53
src/transformers/models/opt/modeling_tf_opt.py,675,176,241,164
src/transformers/generation/flax_utils.py,674,140,218,150
src/transformers/models/imagegpt/modeling_imagegpt.py,674,161,189,193
src/transformers/models/donut/modeling_donut_swin.py,671,186,174,190
src/transformers/modelcard.py,670,143,101,227
tests/models/mvp/test_modeling_mvp.py,670,118,39,79
tests/models/wav2vec2_conformer/test_modeling_wav2vec2_conformer.py,670,186,58,105
src/transformers/models/deepseek_vl_hybrid/modular_deepseek_vl_hybrid.py,666,122,219,174
src/transformers/models/siglip/modeling_siglip.py,665,206,225,144
tests/models/marian/test_modeling_marian.py,665,137,43,103
src/transformers/models/xglm/modeling_tf_xglm.py,663,147,192,140
tests/models/diffllama/test_modeling_diffllama.py,663,121,74,65
src/transformers/models/distilbert/modeling_flax_distilbert.py,659,160,87,134
src/transformers/models/qwen3_next/modular_qwen3_next.py,659,138,87,137
src/transformers/models/bert_generation/modeling_bert_generation.py,658,130,92,202
src/transformers/models/mobilevitv2/modeling_mobilevitv2.py,658,171,118,164
examples/pytorch/token-classification/run_ner_no_trainer.py,657,74,108,106
src/transformers/models/conditional_detr/image_processing_conditional_detr_fast.py,655,126,238,143
src/transformers/models/mistral/modeling_tf_mistral.py,655,159,202,155
src/transformers/utils/generic.py,655,237,255,213
tests/models/grounding_dino/test_modeling_grounding_dino.py,655,151,61,72
src/transformers/integrations/executorch.py,654,187,360,142
src/transformers/models/stablelm/modeling_stablelm.py,654,165,177,161
src/transformers/models/markuplm/tokenization_markuplm_fast.py,652,86,191,124
examples/pytorch/language-modeling/run_fim.py,651,86,126,92
examples/legacy/question-answering/run_squad.py,650,117,72,127
src/transformers/models/megatron_gpt2/checkpoint_reshaping_and_interoperability.py,649,114,162,118
src/transformers/models/squeezebert/modeling_squeezebert.py,649,175,138,200
tests/models/longformer/test_modeling_longformer.py,649,109,38,51
tests/quantization/bnb/test_mixed_int8.py,649,192,174,94
tests/utils/test_image_utils.py,649,169,115,88
src/transformers/models/granitemoeshared/modeling_granitemoeshared.py,647,174,238,168
tests/models/bert/test_modeling_bert.py,646,92,27,58
tests/models/gemma3/test_modeling_gemma3.py,646,104,63,46
src/transformers/models/falcon_mamba/modeling_falcon_mamba.py,644,134,159,161
examples/pytorch/image-pretraining/run_mim_no_trainer.py,643,85,80,87
examples/pytorch/summarization/run_summarization_no_trainer.py,643,77,93,91
src/transformers/models/lightglue/modeling_lightglue.py,643,122,155,114
tests/models/unispeech_sat/test_modeling_unispeech_sat.py,642,173,50,115
src/transformers/tokenization_utils.py,640,155,340,208
tests/pipelines/test_pipelines_image_segmentation.py,640,69,52,47
src/transformers/models/rt_detr/image_processing_rt_detr.py,636,111,356,151
tests/models/pix2struct/test_modeling_pix2struct.py,635,161,53,118
tests/models/mllama/test_modeling_mllama.py,634,112,59,71
src/transformers/integrations/ggml.py,633,99,48,137
src/transformers/integrations/tensor_parallel.py,631,179,306,218
src/transformers/models/udop/tokenization_udop_fast.py,631,112,284,114
src/transformers/models/decision_transformer/modeling_decision_transformer.py,630,141,163,190
tests/models/roc_bert/test_modeling_roc_bert.py,629,64,30,47
src/transformers/models/nemotron/modeling_nemotron.py,628,163,171,166
src/transformers/models/auto/modeling_tf_auto.py,627,119,30,26
src/transformers/models/tvp/modeling_tvp.py,626,138,159,181
src/transformers/models/internvl/modeling_internvl.py,625,167,158,129
src/transformers/models/beit/modeling_flax_beit.py,624,184,148,156
tests/models/bigbird_pegasus/test_modeling_bigbird_pegasus.py,624,136,49,68
src/transformers/models/llava_next_video/modeling_llava_next_video.py,623,125,233,124
tests/models/mm_grounding_dino/test_modeling_mm_grounding_dino.py,623,148,72,72
tests/models/clip/test_modeling_clip.py,622,151,45,125
src/transformers/onnx/features.py,621,47,81,35
src/transformers/models/llava_onevision/modeling_llava_onevision.py,619,113,228,118
tests/models/detr/test_modeling_detr.py,619,123,44,74
src/transformers/models/smolvlm/modeling_smolvlm.py,617,159,181,125
examples/pytorch/translation/run_translation_no_trainer.py,616,82,102,93
src/transformers/models/granitemoe/modeling_granitemoe.py,616,162,221,160
src/transformers/models/maskformer/modeling_maskformer_swin.py,616,174,137,188
examples/pytorch/summarization/run_summarization.py,614,82,88,104
src/transformers/models/ctrl/modeling_tf_ctrl.py,613,150,157,143
src/transformers/models/minimax/modeling_minimax.py,612,166,155,133
tests/models/metaclip_2/test_modeling_metaclip_2.py,611,142,39,124
src/transformers/models/mamba/modeling_mamba.py,610,125,142,160
tests/models/bloom/test_modeling_bloom.py,610,127,70,54
tests/models/umt5/test_modeling_umt5.py,610,88,48,81
src/transformers/tokenization_utils_fast.py,609,116,197,182
tests/models/d_fine/test_modeling_d_fine.py,608,117,38,60
src/transformers/models/idefics3/modeling_idefics3.py,607,157,211,124
src/transformers/models/openai/modeling_tf_openai.py,604,137,195,139
tests/models/dab_detr/test_modeling_dab_detr.py,604,139,51,73
tests/models/fastspeech2_conformer/test_modeling_fastspeech2_conformer.py,604,127,61,57
examples/pytorch/speech-recognition/run_speech_recognition_ctc.py,603,102,138,59
utils/tests_fetcher.py,603,209,390,252
src/transformers/models/gpt_neox/modeling_gpt_neox.py,602,130,96,110
src/transformers/models/deprecated/open_llama/modeling_open_llama.py,601,155,184,187
src/transformers/models/oneformer/image_processing_oneformer_fast.py,601,146,231,125
tests/models/oneformer/test_processing_oneformer.py,601,131,66,49
tests/models/wav2vec2_bert/test_modeling_wav2vec2_bert.py,601,164,74,106
src/transformers/models/vit/modeling_tf_vit.py,598,164,144,165
tests/models/detr/test_image_processing_detr.py,597,97,102,44
src/transformers/generation/beam_search.py,596,146,260,160
src/transformers/models/deprecated/graphormer/modeling_graphormer.py,596,167,149,182
examples/pytorch/speech-recognition/run_speech_recognition_ctc_adapter.py,595,106,140,65
src/transformers/models/focalnet/modeling_focalnet.py,594,167,176,174
tests/models/rt_detr/test_modeling_rt_detr.py,594,119,38,58
tests/models/xlnet/test_modeling_xlnet.py,594,89,56,67
examples/pytorch/speech-pretraining/run_wav2vec2_pretraining_no_trainer.py,593,94,121,75
examples/pytorch/text-classification/run_classification.py,593,73,97,114
src/transformers/models/eomt/image_processing_eomt.py,592,158,223,120
src/transformers/models/layoutlmv3/tokenization_layoutlmv3_fast.py,592,77,179,109
utils/check_copies.py,592,159,291,141
tests/models/edgetam/test_modeling_edgetam.py,590,107,33,76
tests/models/deformable_detr/test_modeling_deformable_detr.py,589,131,40,63
tests/models/rt_detr_v2/test_modeling_rt_detr_v2.py,588,120,38,58
src/transformers/models/bert_japanese/tokenization_bert_japanese.py,586,143,223,238
tests/models/mbart/test_modeling_mbart.py,586,114,42,79
tests/peft_integration/test_peft_integration.py,586,189,167,108
src/transformers/models/swiftformer/modeling_tf_swiftformer.py,585,158,123,192
examples/pytorch/object-detection/run_object_detection_no_trainer.py,584,102,114,82
src/transformers/data/processors/squad.py,584,123,138,121
src/transformers/models/splinter/modeling_splinter.py,584,142,136,153
tests/models/chinese_clip/test_modeling_chinese_clip.py,582,119,35,92
tests/models/qwen2_5_vl/test_modeling_qwen2_5_vl.py,582,103,48,49
examples/pytorch/language-modeling/run_mlm_no_trainer.py,581,72,111,83
src/transformers/models/biogpt/modular_biogpt.py,581,102,106,156
src/transformers/models/ovis2/modeling_ovis2.py,581,142,105,114
src/transformers/masking_utils.py,580,183,493,141
src/transformers/models/moonshine/modular_moonshine.py,579,122,220,114
tests/models/dia/test_modeling_dia.py,579,96,76,81
tests/models/siglip2/test_modeling_siglip2.py,579,131,48,112
src/transformers/models/seggpt/modeling_seggpt.py,578,173,228,161
src/transformers/models/yolos/image_processing_yolos_fast.py,577,102,164,139
src/transformers/models/esm/openfold_utils/rigid_utils.py,576,215,452,157
tests/models/x_clip/test_modeling_x_clip.py,576,128,40,99
tests/models/clap/test_modeling_clap.py,575,136,22,102
tests/models/instructblip/test_modeling_instructblip.py,575,105,40,80
tests/models/pop2piano/test_modeling_pop2piano.py,574,107,58,63
examples/pytorch/question-answering/run_seq2seq_qa.py,572,74,92,94
src/transformers/models/openai/modeling_openai.py,568,128,157,175
src/transformers/integrations/higgs.py,567,46,45,35
tests/models/wav2vec2/test_tokenization_wav2vec2.py,566,164,102,68
src/transformers/models/doge/modeling_doge.py,565,126,121,104
tests/models/speech_to_text/test_modeling_speech_to_text.py,565,132,50,86
tests/models/visual_bert/test_modeling_visual_bert.py,565,121,22,82
src/transformers/models/layoutlmv2/tokenization_layoutlmv2_fast.py,563,67,159,101
src/transformers/models/mobilenet_v2/modeling_mobilenet_v2.py,563,145,78,129
src/transformers/models/rwkv/modeling_rwkv.py,563,139,101,190
tests/models/maskformer/test_modeling_maskformer.py,563,102,44,63
tests/models/ibert/test_modeling_ibert.py,562,112,60,83
tests/generation/test_configuration_utils.py,561,131,79,55
tests/commands/test_serving.py,560,102,88,112
examples/pytorch/language-modeling/run_clm_no_trainer.py,559,69,98,80
src/transformers/models/dia/modular_dia.py,559,114,100,124
src/transformers/models/xglm/modeling_flax_xglm.py,559,126,118,118
src/transformers/models/bit/modeling_bit.py,556,157,108,176
tests/models/deformable_detr/test_image_processing_deformable_detr.py,556,82,102,40
examples/pytorch/instance-segmentation/run_instance_segmentation_no_trainer.py,554,107,90,86
src/transformers/models/mpt/modeling_mpt.py,554,145,125,151
src/transformers/models/dinat/modeling_dinat.py,553,170,132,167
examples/pytorch/language-modeling/run_clm.py,551,74,104,95
src/transformers/models/deprecated/nat/modeling_nat.py,551,191,190,168
tests/models/kosmos2_5/test_modeling_kosmos2_5.py,551,106,51,72
tests/quantization/bnb/test_4bit.py,549,168,151,117
examples/pytorch/question-answering/run_qa_beam_search.py,547,75,115,77
src/transformers/models/deformable_detr/image_processing_deformable_detr_fast.py,547,96,152,126
src/transformers/models/gpt2/modeling_flax_gpt2.py,546,126,110,116
src/transformers/models/regnet/modeling_flax_regnet.py,546,153,123,129
tests/models/xmod/test_modeling_xmod.py,544,80,52,51
tests/test_image_processing_common.py,544,139,87,143
src/transformers/models/vit_mae/modeling_vit_mae.py,543,187,238,129
src/transformers/models/cpmant/modeling_cpmant.py,542,120,145,144
tests/models/speech_encoder_decoder/test_modeling_speech_encoder_decoder.py,541,83,24,54
examples/pytorch/translation/run_translation.py,539,78,90,97
src/transformers/models/qwen2_audio/modeling_qwen2_audio.py,539,134,224,122
tests/models/plbart/test_modeling_plbart.py,539,105,40,77
src/transformers/models/deprecated/transfo_xl/tokenization_transfo_xl.py,538,138,149,177
src/transformers/models/diffllama/modeling_diffllama.py,538,128,101,103
src/transformers/models/opt/modeling_flax_opt.py,538,142,122,117
src/transformers/models/dinov2/modeling_flax_dinov2.py,537,156,108,120
src/transformers/image_processing_utils_fast.py,536,101,196,112
src/transformers/models/lfm2/modeling_lfm2.py,536,117,101,117
tests/models/modernbert/test_modeling_modernbert.py,536,93,57,90
src/transformers/models/got_ocr2/modeling_got_ocr2.py,535,134,171,117
examples/pytorch/text-classification/run_glue_no_trainer.py,534,67,95,105
tests/models/groupvit/test_modeling_groupvit.py,534,134,34,100
src/transformers/data/metrics/squad_metrics.py,533,144,102,144
src/transformers/models/grounding_dino/image_processing_grounding_dino_fast.py,530,97,149,124
src/transformers/models/modernbert_decoder/modular_modernbert_decoder.py,530,112,163,108
src/transformers/models/trocr/modeling_trocr.py,530,142,193,169
src/transformers/trainer_utils.py,530,160,221,192
tests/models/udop/test_modeling_udop.py,530,77,31,65
tests/models/instructblipvideo/test_modeling_instructblipvideo.py,529,91,41,76
src/transformers/models/deprecated/efficientformer/modeling_efficientformer.py,528,157,101,178
tests/models/clipseg/test_modeling_clipseg.py,528,123,36,98
src/transformers/models/gpt_oss/modeling_gpt_oss.py,527,104,94,113
src/transformers/models/recurrent_gemma/modeling_recurrent_gemma.py,526,141,118,134
tests/models/llava/test_modeling_llava.py,525,97,51,36
tests/models/siglip/test_modeling_siglip.py,525,131,60,108
src/transformers/image_utils.py,524,180,265,246
examples/pytorch/question-answering/run_qa.py,523,75,112,81
examples/pytorch/language-modeling/run_mlm.py,522,64,101,89
src/transformers/models/qwen3_omni_moe/configuration_qwen3_omni_moe.py,522,123,602,80
examples/legacy/run_swag.py,521,112,88,122
src/transformers/models/llava_onevision/modular_llava_onevision.py,520,76,148,111
src/transformers/models/timesfm/modeling_timesfm.py,520,149,176,105
src/transformers/commands/chat.py,519,112,129,108
src/transformers/models/idefics3/image_processing_idefics3.py,517,92,295,154
tests/models/vilt/test_modeling_vilt.py,516,111,49,74
src/transformers/models/smolvlm/image_processing_smolvlm.py,515,89,297,152
examples/pytorch/image-classification/run_image_classification_no_trainer.py,513,64,77,79
tests/models/mluke/test_tokenization_mluke.py,513,116,46,32
src/transformers/models/modernbert_decoder/modeling_modernbert_decoder.py,511,114,108,125
src/transformers/models/videomae/modeling_videomae.py,511,169,226,119
tests/models/kyutai_speech_to_text/test_modeling_kyutai_speech_to_text.py,511,96,78,72
tests/models/luke/test_tokenization_luke.py,508,110,49,32
tests/models/seamless_m4t/test_tokenization_seamless_m4t.py,508,98,56,57
tests/models/jamba/test_modeling_jamba.py,507,86,58,52
