file,loc,blank,comment,cc,cc_rank,loc_rank,defects
src/transformers/models/phimoe/modeling_phimoe.py,892,206,256,214,286.5,310.0,49.0
src/transformers/models/idefics/modeling_idefics.py,890,195,225,203,318.0,311.0,60.0
src/transformers/models/hiera/modeling_hiera.py,889,254,296,235,235.0,312.0,9.0
src/transformers/models/clip/modeling_tf_clip.py,887,274,299,190,343.0,313.0,12.0
src/transformers/models/x_clip/modeling_x_clip.py,885,277,347,212,292.0,314.0,30.0
src/transformers/models/swinv2/modeling_swinv2.py,884,221,237,233,242.0,315.0,27.0
tests/models/sam_hq/test_modeling_sam_hq.py,883,204,46,105,615.0,316.0,7.0
src/transformers/models/rag/modeling_rag.py,882,221,562,174,382.5,317.5,29.0
tests/models/switch_transformers/test_modeling_switch_transformers.py,882,158,84,98,676.5,317.5,21.0
src/transformers/models/qwen3_next/modeling_qwen3_next.py,881,204,191,188,352.0,320.0,4.0
tests/models/bark/test_modeling_bark.py,881,248,97,119,547.5,320.0,22.0
tests/pipelines/test_pipelines_token_classification.py,881,95,55,39,1424.0,320.0,11.0
src/transformers/__init__.py,878,49,48,0,3041.5,322.0,295.0
src/transformers/models/deberta/modeling_deberta.py,876,219,109,267,179.5,323.0,22.0
src/transformers/pipelines/__init__.py,874,103,252,156,425.0,324.0,35.0
tests/models/mt5/test_modeling_mt5.py,868,144,78,105,615.0,325.0,12.0
src/transformers/models/emu3/modular_emu3.py,867,217,138,211,296.0,326.0,35.0
src/transformers/models/gptj/modeling_gptj.py,865,177,189,206,313.0,327.0,56.0
src/transformers/models/hubert/modeling_hubert.py,864,234,187,270,174.0,328.5,44.0
src/transformers/models/wav2vec2/modeling_flax_wav2vec2.py,864,294,265,214,286.5,328.5,7.0
src/transformers/models/clipseg/modeling_clipseg.py,863,236,259,217,274.5,330.5,34.0
src/transformers/models/dbrx/modeling_dbrx.py,863,201,184,212,292.0,330.5,43.0
src/transformers/models/align/modeling_align.py,860,217,215,213,288.5,332.0,24.0
src/transformers/models/sam/modeling_sam.py,857,229,282,186,357.0,333.0,36.0
src/transformers/models/deprecated/transfo_xl/modeling_transfo_xl.py,854,220,229,261,187.5,334.0,7.0
src/transformers/models/vilt/modeling_vilt.py,853,230,268,249,212.0,335.0,21.0
src/transformers/models/deit/modeling_tf_deit.py,839,201,192,221,264.5,336.5,8.0
src/transformers/models/speech_to_text/modeling_speech_to_text.py,839,195,301,228,252.5,336.5,46.0
src/transformers/models/zamba2/modular_zamba2.py,838,154,160,194,332.0,338.0,18.0
src/transformers/models/layoutlmv3/modeling_layoutlmv3.py,836,200,217,210,300.0,339.0,18.0
src/transformers/models/gpt_neo/modeling_gpt_neo.py,834,181,177,202,320.0,340.5,54.0
src/transformers/models/vit_mae/modeling_tf_vit_mae.py,834,236,304,196,326.0,340.5,9.0
src/transformers/cache_utils.py,830,240,423,305,113.5,343.0,89.0
src/transformers/models/sam/image_processing_sam.py,830,194,473,146,458.0,343.0,19.0
src/transformers/models/vjepa2/modeling_vjepa2.py,830,210,178,178,370.0,343.0,12.0
tests/models/seamless_m4t_v2/test_modeling_seamless_m4t_v2.py,829,204,65,93,712.5,345.0,18.0
src/transformers/models/swin/modeling_swin.py,827,230,221,221,264.5,346.0,31.0
tests/models/internvl/test_modeling_internvl.py,825,101,43,39,1424.0,347.0,14.0
tests/models/luke/test_modeling_luke.py,817,108,29,68,908.5,348.5,13.0
tests/models/sam2/test_modeling_sam2.py,817,138,53,98,676.5,348.5,5.0
src/transformers/models/chinese_clip/modeling_chinese_clip.py,816,209,188,209,304.5,350.0,26.0
src/transformers/models/gpt2/modeling_tf_gpt2.py,809,172,257,178,370.0,351.0,12.0
src/transformers/models/albert/modeling_flax_albert.py,807,194,131,156,425.0,352.5,2.0
src/transformers/models/distilbert/modeling_tf_distilbert.py,807,160,179,193,335.0,352.5,6.0
tests/models/sam/test_modeling_sam.py,805,193,46,97,684.5,354.0,26.0
src/transformers/models/blip/modeling_tf_blip_text.py,804,165,153,233,242.0,355.0,11.0
tests/models/owlv2/test_modeling_owlv2.py,803,184,43,125,522.0,356.0,20.0
src/transformers/models/bloom/modeling_bloom.py,802,197,253,217,274.5,357.5,46.0
src/transformers/models/clip/modeling_flax_clip.py,802,250,254,175,378.0,357.5,5.0
benchmark_v2/benchmark_framework.py,801,210,188,240,222.5,359.0,1.0
tests/models/perceiver/test_modeling_perceiver.py,800,175,66,102,641.0,360.0,15.0
src/transformers/models/oneformer/image_processing_oneformer.py,799,180,364,174,382.5,361.0,21.0
src/transformers/models/edgetam/modeling_edgetam.py,797,182,273,152,441.0,362.0,1.0
src/transformers/models/aria/modular_aria.py,796,239,575,182,363.0,363.0,48.0
tests/models/owlvit/test_modeling_owlvit.py,795,185,36,125,522.0,364.0,22.0
src/transformers/models/bamba/modular_bamba.py,791,182,249,172,386.5,365.5,30.0
src/transformers/models/chameleon/modeling_chameleon.py,791,190,188,184,359.5,365.5,57.0
src/transformers/models/deprecated/tvlt/modeling_tvlt.py,789,240,245,199,324.0,367.0,5.0
src/transformers/models/distilbert/modeling_distilbert.py,785,215,287,208,309.5,368.0,31.0
tests/models/gemma3n/test_modeling_gemma3n.py,784,145,83,85,770.5,369.0,8.0
src/transformers/models/detr/image_processing_detr_fast.py,782,157,320,163,408.0,370.0,20.0
src/transformers/models/roformer/modeling_flax_roformer.py,780,200,111,155,428.5,371.0,4.0
examples/pytorch/question-answering/run_qa_beam_search_no_trainer.py,778,122,161,98,676.5,372.0,15.0
src/transformers/models/bros/modeling_bros.py,777,201,158,192,338.5,374.5,14.0
src/transformers/models/clip/modeling_clip.py,777,226,237,174,382.5,374.5,48.0
src/transformers/models/idefics2/modeling_idefics2.py,777,197,222,152,441.0,374.5,56.0
tests/models/big_bird/test_modeling_big_bird.py,777,127,39,65,951.5,374.5,14.0
src/transformers/models/d_fine/modular_d_fine.py,776,152,301,216,279.5,377.0,7.0
src/transformers/models/metaclip_2/modeling_metaclip_2.py,775,266,334,168,394.5,378.5,8.0
src/transformers/trainer_pt_utils.py,775,250,381,325,91.0,378.5,28.0
src/transformers/models/zoedepth/modeling_zoedepth.py,774,268,310,210,300.0,380.5,13.0
tests/models/seamless_m4t/test_modeling_seamless_m4t.py,774,187,54,90,733.0,380.5,18.0
src/transformers/models/deprecated/ernie_m/modeling_ernie_m.py,773,149,139,211,296.0,382.5,6.0
src/transformers/models/roc_bert/tokenization_roc_bert.py,773,118,201,181,365.5,382.5,12.0
src/transformers/models/blt/modular_blt.py,771,142,102,137,489.0,384.0,1.0
src/transformers/models/edgetam_video/modular_edgetam_video.py,769,189,285,129,508.5,385.0,1.0
src/transformers/models/florence2/modeling_florence2.py,767,170,118,144,463.5,386.0,5.0
src/transformers/models/gptj/modeling_tf_gptj.py,766,157,171,163,408.0,387.5,12.0
src/transformers/models/qwen2_moe/modeling_qwen2_moe.py,766,191,215,205,315.0,387.5,76.0
src/transformers/models/cvt/modeling_tf_cvt.py,763,167,165,196,326.0,389.5,10.0
src/transformers/models/gemma3/modular_gemma3.py,763,177,281,170,389.0,389.5,45.0
examples/pytorch/question-answering/run_qa_no_trainer.py,762,120,157,105,615.0,391.0,16.0
tests/models/moshi/test_modeling_moshi.py,760,165,62,110,587.5,392.0,15.0
src/transformers/models/blip/modeling_blip.py,757,259,292,128,512.0,393.0,42.0
src/transformers/models/table_transformer/modeling_table_transformer.py,755,231,344,238,226.5,394.0,31.0
src/transformers/models/aria/modeling_aria.py,753,216,306,143,469.5,396.0,68.0
src/transformers/models/maskformer/image_processing_maskformer.py,753,167,403,150,449.0,396.0,23.0
src/transformers/models/swin2sr/modeling_swin2sr.py,753,205,146,215,284.0,396.0,22.0
src/transformers/models/dpt/modeling_dpt.py,752,250,223,255,201.0,398.0,31.0
src/transformers/models/wav2vec2_bert/modular_wav2vec2_bert.py,751,200,117,209,304.5,399.0,11.0
src/transformers/models/depth_pro/modeling_depth_pro.py,750,197,184,169,391.0,400.5,9.0
src/transformers/models/esm/openfold_utils/residue_constants.py,750,99,130,51,1152.5,400.5,3.0
src/transformers/models/fsmt/modeling_fsmt.py,748,194,315,216,279.5,402.0,22.0
examples/modular-transformers/modeling_roberta.py,745,132,80,253,205.5,403.0,7.0
tests/models/dac/test_modeling_dac.py,744,102,65,64,964.5,404.0,9.0
src/transformers/models/deprecated/gptsan_japanese/modeling_gptsan_japanese.py,743,200,388,229,250.5,405.5,10.0
src/transformers/models/sew/modeling_sew.py,743,198,162,216,279.5,405.5,42.0
examples/modular-transformers/modeling_dummy_bert.py,742,132,80,253,205.5,407.0,9.0
src/transformers/modeling_flax_utils.py,741,182,351,167,398.0,408.5,20.0
src/transformers/models/nystromformer/modeling_nystromformer.py,741,174,102,211,296.0,408.5,14.0
src/transformers/models/jetmoe/modeling_jetmoe.py,740,208,255,188,352.0,410.0,56.0
src/transformers/models/segformer/modeling_tf_segformer.py,739,169,136,217,274.5,411.0,12.0
src/transformers/models/deprecated/transfo_xl/modeling_tf_transfo_xl.py,734,197,197,154,432.5,413.0,5.0
src/transformers/models/esm/modeling_esm.py,734,186,138,187,354.5,413.0,35.0
src/transformers/models/moonshine/modeling_moonshine.py,734,171,192,145,460.0,413.0,40.0
src/transformers/models/csm/modeling_csm.py,733,159,196,152,441.0,415.5,25.0
src/transformers/models/lilt/modeling_lilt.py,733,183,176,190,343.0,415.5,15.0
src/transformers/models/mask2former/image_processing_mask2former.py,731,162,393,148,453.5,417.0,21.0
src/transformers/configuration_utils.py,730,212,438,234,238.5,418.5,61.0
src/transformers/models/efficientloftr/modeling_efficientloftr.py,730,240,355,127,514.0,418.5,4.0
src/transformers/utils/hub.py,727,137,298,189,348.0,420.0,41.0
src/transformers/models/evolla/modular_evolla.py,726,181,116,177,373.5,421.0,12.0
src/transformers/models/deprecated/deta/image_processing_deta.py,725,143,360,175,378.0,422.0,3.0
src/transformers/models/lightglue/modular_lightglue.py,723,147,208,139,483.5,423.0,13.0
src/transformers/models/fnet/modeling_fnet.py,718,209,166,233,242.0,424.5,15.0
src/transformers/models/olmoe/modeling_olmoe.py,718,181,198,196,326.0,424.5,38.0
src/transformers/models/opt/modeling_opt.py,717,177,208,189,348.0,426.0,62.0
src/transformers/models/layoutxlm/tokenization_layoutxlm.py,715,140,336,138,486.5,427.0,10.0
src/transformers/models/mobilevit/modeling_mobilevit.py,714,185,99,186,357.0,428.5,15.0
src/transformers/models/siglip2/modeling_siglip2.py,714,215,267,157,421.0,428.5,21.0
tests/test_pipeline_mixin.py,712,137,127,152,441.0,430.0,24.0
src/transformers/models/layoutlm/modeling_layoutlm.py,711,191,242,177,373.5,431.5,22.0
tests/pipelines/test_pipelines_common.py,711,196,86,104,622.5,431.5,24.0
src/transformers/models/mpnet/modeling_mpnet.py,710,165,92,194,332.0,433.0,11.0
tests/models/qwen3_omni_moe/test_modeling_qwen3_omni_moe.py,707,119,52,59,1031.5,434.0,1.0
src/transformers/models/qwen2_5_vl/modular_qwen2_5_vl.py,706,134,200,150,449.0,435.0,50.0
src/transformers/models/biogpt/modeling_biogpt.py,703,132,132,195,329.0,436.5,45.0
tests/models/idefics/test_modeling_idefics.py,703,133,65,92,720.5,436.5,33.0
src/transformers/models/markuplm/modeling_markuplm.py,701,188,162,183,361.0,438.0,25.0
src/transformers/generation/candidate_generator.py,700,186,379,192,338.5,439.0,37.0
src/transformers/generation/configuration_utils.py,697,194,587,179,367.5,440.5,60.0
src/transformers/generation/continuous_batching/continuous_api.py,697,143,207,186,357.0,440.5,7.0
examples/pytorch/language-modeling/run_fim_no_trainer.py,694,89,132,86,762.5,442.0,9.0
src/transformers/models/eomt/modeling_eomt.py,691,219,316,168,394.5,443.5,9.0
tests/models/llama/test_tokenization_llama.py,691,154,70,68,908.5,443.5,24.0
tests/models/hubert/test_modeling_hubert.py,690,189,56,125,522.0,445.0,16.0
tests/models/kosmos2/test_modeling_kosmos2.py,687,146,76,89,741.0,446.0,26.0
src/transformers/models/mamba2/modeling_mamba2.py,686,162,211,154,432.5,447.0,19.0
tests/models/omdet_turbo/test_modeling_omdet_turbo.py,685,143,62,70,890.5,448.0,10.0
tests/models/lxmert/test_modeling_lxmert.py,684,87,22,61,1002.0,449.0,9.0
src/transformers/models/blip/modeling_blip_text.py,682,141,145,195,329.0,450.5,29.0
src/transformers/models/gpt_bigcode/modeling_gpt_bigcode.py,682,134,115,179,367.5,450.5,49.0
tests/models/pegasus_x/test_modeling_pegasus_x.py,681,149,49,85,770.5,452.0,11.0
src/transformers/models/dia/modeling_dia.py,680,145,133,151,445.5,453.0,14.0
tests/models/qwen2_5_omni/test_modeling_qwen2_5_omni.py,678,112,52,53,1118.5,454.0,15.0
src/transformers/models/opt/modeling_tf_opt.py,675,176,241,164,405.5,455.0,13.0
src/transformers/generation/flax_utils.py,674,140,218,150,449.0,456.5,19.0
src/transformers/models/imagegpt/modeling_imagegpt.py,674,161,189,193,335.0,456.5,30.0
src/transformers/models/donut/modeling_donut_swin.py,671,186,174,190,343.0,458.0,27.0
src/transformers/modelcard.py,670,143,101,227,254.5,460.0,10.0
tests/models/mvp/test_modeling_mvp.py,670,118,39,79,811.0,460.0,10.0
tests/models/wav2vec2_conformer/test_modeling_wav2vec2_conformer.py,670,186,58,105,615.0,460.0,14.0
src/transformers/models/deepseek_vl_hybrid/modular_deepseek_vl_hybrid.py,666,122,219,174,382.5,462.0,11.0
src/transformers/models/siglip/modeling_siglip.py,665,206,225,144,463.5,463.5,45.0
tests/models/marian/test_modeling_marian.py,665,137,43,103,631.5,463.5,18.0
src/transformers/models/xglm/modeling_tf_xglm.py,663,147,192,140,480.0,465.5,16.0
tests/models/diffllama/test_modeling_diffllama.py,663,121,74,65,951.5,465.5,9.0
src/transformers/models/distilbert/modeling_flax_distilbert.py,659,160,87,134,492.0,467.5,4.0
src/transformers/models/qwen3_next/modular_qwen3_next.py,659,138,87,137,489.0,467.5,4.0
src/transformers/models/bert_generation/modeling_bert_generation.py,658,130,92,202,320.0,469.5,25.0
src/transformers/models/mobilevitv2/modeling_mobilevitv2.py,658,171,118,164,405.5,469.5,13.0
examples/pytorch/token-classification/run_ner_no_trainer.py,657,74,108,106,605.0,471.0,16.0
src/transformers/models/conditional_detr/image_processing_conditional_detr_fast.py,655,126,238,143,469.5,473.5,11.0
src/transformers/models/mistral/modeling_tf_mistral.py,655,159,202,155,428.5,473.5,8.0
src/transformers/utils/generic.py,655,237,255,213,288.5,473.5,43.0
tests/models/grounding_dino/test_modeling_grounding_dino.py,655,151,61,72,866.0,473.5,20.0
src/transformers/integrations/executorch.py,654,187,360,142,474.0,476.5,18.0
src/transformers/models/stablelm/modeling_stablelm.py,654,165,177,161,411.5,476.5,58.0
src/transformers/models/markuplm/tokenization_markuplm_fast.py,652,86,191,124,530.0,478.0,8.0
examples/pytorch/language-modeling/run_fim.py,651,86,126,92,720.5,479.0,8.0
examples/legacy/question-answering/run_squad.py,650,117,72,127,514.0,480.0,6.0
src/transformers/models/megatron_gpt2/checkpoint_reshaping_and_interoperability.py,649,114,162,118,551.5,483.0,9.0
src/transformers/models/squeezebert/modeling_squeezebert.py,649,175,138,200,323.0,483.0,9.0
tests/models/longformer/test_modeling_longformer.py,649,109,38,51,1152.5,483.0,7.0
tests/quantization/bnb/test_mixed_int8.py,649,192,174,94,703.5,483.0,28.0
tests/utils/test_image_utils.py,649,169,115,88,748.5,483.0,10.0
src/transformers/models/granitemoeshared/modeling_granitemoeshared.py,647,174,238,168,394.5,486.0,29.0
tests/models/bert/test_modeling_bert.py,646,92,27,58,1047.5,487.5,16.0
tests/models/gemma3/test_modeling_gemma3.py,646,104,63,46,1240.5,487.5,26.0
src/transformers/models/falcon_mamba/modeling_falcon_mamba.py,644,134,159,161,411.5,489.0,18.0
examples/pytorch/image-pretraining/run_mim_no_trainer.py,643,85,80,87,754.5,491.0,15.0
examples/pytorch/summarization/run_summarization_no_trainer.py,643,77,93,91,727.0,491.0,15.0
src/transformers/models/lightglue/modeling_lightglue.py,643,122,155,114,571.0,491.0,14.0
tests/models/unispeech_sat/test_modeling_unispeech_sat.py,642,173,50,115,567.5,493.0,12.0
src/transformers/tokenization_utils.py,640,155,340,208,309.5,494.5,21.0
tests/pipelines/test_pipelines_image_segmentation.py,640,69,52,47,1223.5,494.5,16.0
src/transformers/models/rt_detr/image_processing_rt_detr.py,636,111,356,151,445.5,496.0,5.0
tests/models/pix2struct/test_modeling_pix2struct.py,635,161,53,118,551.5,497.0,30.0
tests/models/mllama/test_modeling_mllama.py,634,112,59,71,879.5,498.0,22.0
src/transformers/integrations/ggml.py,633,99,48,137,489.0,499.0,25.0
src/transformers/integrations/tensor_parallel.py,631,179,306,218,271.5,500.5,30.0
src/transformers/models/udop/tokenization_udop_fast.py,631,112,284,114,571.0,500.5,9.0
src/transformers/models/decision_transformer/modeling_decision_transformer.py,630,141,163,190,343.0,502.0,32.0
tests/models/roc_bert/test_modeling_roc_bert.py,629,64,30,47,1223.5,503.0,5.0
src/transformers/models/nemotron/modeling_nemotron.py,628,163,171,166,401.5,504.0,51.0
src/transformers/models/auto/modeling_tf_auto.py,627,119,30,26,1778.5,505.0,16.0
src/transformers/models/tvp/modeling_tvp.py,626,138,159,181,365.5,506.0,13.0
src/transformers/models/internvl/modeling_internvl.py,625,167,158,129,508.5,507.0,34.0
src/transformers/models/beit/modeling_flax_beit.py,624,184,148,156,425.0,508.5,4.0
tests/models/bigbird_pegasus/test_modeling_bigbird_pegasus.py,624,136,49,68,908.5,508.5,15.0
src/transformers/models/llava_next_video/modeling_llava_next_video.py,623,125,233,124,530.0,510.5,62.0
tests/models/mm_grounding_dino/test_modeling_mm_grounding_dino.py,623,148,72,72,866.0,510.5,4.0
tests/models/clip/test_modeling_clip.py,622,151,45,125,522.0,512.0,28.0
src/transformers/onnx/features.py,621,47,81,35,1534.0,513.0,4.0
src/transformers/models/llava_onevision/modeling_llava_onevision.py,619,113,228,118,551.5,514.5,54.0
tests/models/detr/test_modeling_detr.py,619,123,44,74,847.0,514.5,25.0
src/transformers/models/smolvlm/modeling_smolvlm.py,617,159,181,125,522.0,516.0,34.0
examples/pytorch/translation/run_translation_no_trainer.py,616,82,102,93,712.5,518.0,14.0
src/transformers/models/granitemoe/modeling_granitemoe.py,616,162,221,160,415.0,518.0,41.0
src/transformers/models/maskformer/modeling_maskformer_swin.py,616,174,137,188,352.0,518.0,23.0
examples/pytorch/summarization/run_summarization.py,614,82,88,104,622.5,520.0,12.0
src/transformers/models/ctrl/modeling_tf_ctrl.py,613,150,157,143,469.5,521.0,11.0
src/transformers/models/minimax/modeling_minimax.py,612,166,155,133,494.5,522.0,25.0
tests/models/metaclip_2/test_modeling_metaclip_2.py,611,142,39,124,530.0,523.0,4.0
src/transformers/models/mamba/modeling_mamba.py,610,125,142,160,415.0,525.0,29.0
tests/models/bloom/test_modeling_bloom.py,610,127,70,54,1108.0,525.0,15.0
tests/models/umt5/test_modeling_umt5.py,610,88,48,81,796.0,525.0,17.0
src/transformers/tokenization_utils_fast.py,609,116,197,182,363.0,527.0,31.0
tests/models/d_fine/test_modeling_d_fine.py,608,117,38,60,1017.0,528.0,11.0
src/transformers/models/idefics3/modeling_idefics3.py,607,157,211,124,530.0,529.0,39.0
src/transformers/models/openai/modeling_tf_openai.py,604,137,195,139,483.5,531.0,9.0
